CookerStat, GenerateAssetRegistry=0.023320, Initialize=0.144254, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdD311AF1B4EB68362E8AF44BC7806C22C_0, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C984A14B4C828F52416BF6A1089FF50__2794303F918EAFB779BD9DD2CC4A1B497CF7F231, StartTime=2016.05.27-14.19.14, HierarchicalDDC=, DataSize=840, Duration=27.457808, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_73, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Saved/Autosaves/Game/GameplayPlayerController_Auto2.uasset, AutoPackageBackupDelegate=8.082196, FlushAsyncLoading=0.010327, FlushStreamingFunc=0.059303, BlockTillAllRequestsFinished=0.007328, ResetLoadersForSaveUnMarkAllObjects=0.179902, TagPackageExports=51.356247, BeginCacheForCookedPlatformData=0.008330, SerializeImports=42.846958, GatherLocalizableTextData=24.837923, MarkNames=0.179235, SerializeSummary=0.019655, SerializeNames=0.390451, SerializeGatherableTextData=0.208549, BuildExportMap=0.339147, SortExportsNonSeekfree=5.033880, SortExportsSeekfreeConstructor=0.178903, SortExportsSeekfreeInner=44.499374, SortExportsSeekfree=0.011660, BuildDependencyMap=1.267966, SerializeImportMap=0.022989, SerializeExportMap=0.129595, SerializeDependencyMap=0.067960, SerializeStringAssetReferenceMap=0.008997, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.163697, SerializeExports=54.569473, SerializeBulkData=0.012323, MoveFile=1.634762, UnaccountedTime=0.296168, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_74, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/UI_Debug_ChangeSensitivity.uasset, AutoPackageBackupDelegate=8.525949, FlushAsyncLoading=0.012662, FlushStreamingFunc=0.073291, BlockTillAllRequestsFinished=0.007663, ResetLoadersForSaveUnMarkAllObjects=0.188895, TagPackageExports=26.750530, BeginCacheForCookedPlatformData=0.007994, SerializeImports=29.395401, GatherLocalizableTextData=26.174850, MarkNames=0.153247, SerializeSummary=0.018992, SerializeNames=0.342142, SerializeGatherableTextData=0.202224, BuildExportMap=0.284176, SortExportsNonSeekfree=4.326936, SortExportsSeekfreeConstructor=0.102278, SortExportsSeekfreeInner=35.341114, SortExportsSeekfree=0.012323, BuildDependencyMap=0.326153, SerializeImportMap=0.078291, SerializeExportMap=0.249527, SerializeDependencyMap=0.043977, SerializeStringAssetReferenceMap=0.004664, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.511388, SerializeExports=39.202641, SerializeBulkData=0.013661, MoveFile=2.320051, UnaccountedTime=2.216440, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_75, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/UI_Debug_ChangeSensitivity.uasset, AutoPackageBackupDelegate=7.659763, FlushAsyncLoading=0.006329, FlushStreamingFunc=0.062965, BlockTillAllRequestsFinished=0.007663, ResetLoadersForSaveUnMarkAllObjects=0.174239, TagPackageExports=25.295336, BeginCacheForCookedPlatformData=0.008330, SerializeImports=29.493015, GatherLocalizableTextData=26.974075, MarkNames=0.151914, SerializeSummary=0.018656, SerializeNames=0.387121, SerializeGatherableTextData=0.206221, BuildExportMap=0.283841, SortExportsNonSeekfree=4.474189, SortExportsSeekfreeConstructor=0.096280, SortExportsSeekfreeInner=28.233379, SortExportsSeekfree=0.008330, BuildDependencyMap=0.206884, SerializeImportMap=0.028983, SerializeExportMap=0.109605, SerializeDependencyMap=0.024986, SerializeStringAssetReferenceMap=0.003330, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.929047, SerializeExports=39.339565, SerializeBulkData=0.010662, MoveFile=1.365244, UnaccountedTime=1.448199, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_76, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/UI_Debug_ChangeSensitivity.uasset, AutoPackageBackupDelegate=5.461644, FlushAsyncLoading=0.010327, FlushStreamingFunc=0.103276, BlockTillAllRequestsFinished=0.006665, ResetLoadersForSaveUnMarkAllObjects=0.181232, TagPackageExports=25.929987, BeginCacheForCookedPlatformData=0.007994, SerializeImports=28.989960, GatherLocalizableTextData=25.400612, MarkNames=0.146251, SerializeSummary=0.018325, SerializeNames=0.483733, SerializeGatherableTextData=0.292171, BuildExportMap=0.315491, SortExportsNonSeekfree=4.397236, SortExportsSeekfreeConstructor=0.098612, SortExportsSeekfreeInner=28.640818, SortExportsSeekfree=0.011992, BuildDependencyMap=0.345811, SerializeImportMap=0.030316, SerializeExportMap=0.183899, SerializeDependencyMap=0.029650, SerializeStringAssetReferenceMap=0.004333, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.191568, SerializeExports=39.605083, SerializeBulkData=0.010327, MoveFile=1.781017, UnaccountedTime=1.609772, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_77, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/UI_Debug_ChangeSensitivity.uasset, AutoPackageBackupDelegate=3.899843, FlushAsyncLoading=0.007994, FlushStreamingFunc=0.084955, BlockTillAllRequestsFinished=0.007994, ResetLoadersForSaveUnMarkAllObjects=0.199221, TagPackageExports=23.811493, BeginCacheForCookedPlatformData=0.007663, SerializeImports=29.767529, GatherLocalizableTextData=28.031487, MarkNames=0.141591, SerializeSummary=0.018321, SerializeNames=0.367463, SerializeGatherableTextData=0.204887, BuildExportMap=0.280511, SortExportsNonSeekfree=4.386574, SortExportsSeekfreeConstructor=0.090618, SortExportsSeekfreeInner=35.409405, SortExportsSeekfree=0.012994, BuildDependencyMap=0.330817, SerializeImportMap=0.043310, SerializeExportMap=0.179902, SerializeDependencyMap=0.043310, SerializeStringAssetReferenceMap=0.004996, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.845984, SerializeExports=42.377884, SerializeBulkData=0.012659, MoveFile=2.058193, UnaccountedTime=2.090510, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_78, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Saved/Autosaves/Game/GameplayPlayerController_Auto3.uasset, AutoPackageBackupDelegate=6.453428, FlushAsyncLoading=0.014659, FlushStreamingFunc=0.135258, BlockTillAllRequestsFinished=0.008330, ResetLoadersForSaveUnMarkAllObjects=0.298500, TagPackageExports=45.647072, BeginCacheForCookedPlatformData=0.008661, SerializeImports=42.276276, GatherLocalizableTextData=25.331650, MarkNames=0.185564, SerializeSummary=0.019323, SerializeNames=0.409439, SerializeGatherableTextData=0.225544, BuildExportMap=0.340477, SortExportsNonSeekfree=4.898291, SortExportsSeekfreeConstructor=0.798889, SortExportsSeekfreeInner=48.642082, SortExportsSeekfree=0.009995, BuildDependencyMap=0.244200, SerializeImportMap=0.026315, SerializeExportMap=0.132594, SerializeDependencyMap=0.028320, SerializeStringAssetReferenceMap=0.003330, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.866863, SerializeExports=59.201908, SerializeBulkData=0.012994, MoveFile=48.127705, UnaccountedTime=0.318825, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_79, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/UI_Debug_ChangeSensitivity.uasset, AutoPackageBackupDelegate=5.379356, FlushAsyncLoading=0.006661, FlushStreamingFunc=0.078291, BlockTillAllRequestsFinished=0.010993, ResetLoadersForSaveUnMarkAllObjects=0.190228, TagPackageExports=28.512556, BeginCacheForCookedPlatformData=0.007998, SerializeImports=27.036037, GatherLocalizableTextData=25.782402, MarkNames=0.149582, SerializeSummary=0.017326, SerializeNames=0.365462, SerializeGatherableTextData=0.201222, BuildExportMap=0.282846, SortExportsNonSeekfree=4.291955, SortExportsSeekfreeConstructor=0.098281, SortExportsSeekfreeInner=30.130327, SortExportsSeekfree=0.008997, BuildDependencyMap=0.209883, SerializeImportMap=0.030316, SerializeExportMap=0.107940, SerializeDependencyMap=0.023987, SerializeStringAssetReferenceMap=0.002664, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.009338, SerializeExports=37.210075, SerializeBulkData=0.011325, MoveFile=1.411554, UnaccountedTime=1.320601, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_80, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/GameplayPlayerController.uasset, AutoPackageBackupDelegate=13.467215, FlushAsyncLoading=0.009328, FlushStreamingFunc=0.079956, BlockTillAllRequestsFinished=0.008661, ResetLoadersForSaveUnMarkAllObjects=0.281513, TagPackageExports=36.067711, BeginCacheForCookedPlatformData=0.008330, SerializeImports=37.808411, GatherLocalizableTextData=25.543865, MarkNames=0.184234, SerializeSummary=0.020653, SerializeNames=0.406109, SerializeGatherableTextData=0.243533, BuildExportMap=0.332482, SortExportsNonSeekfree=4.986908, SortExportsSeekfreeConstructor=0.084952, SortExportsSeekfreeInner=44.085938, SortExportsSeekfree=0.009995, BuildDependencyMap=1.301281, SerializeImportMap=0.023656, SerializeExportMap=0.131261, SerializeDependencyMap=0.049975, SerializeStringAssetReferenceMap=0.006661, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.405344, SerializeExports=50.688618, SerializeBulkData=0.012327, MoveFile=1.452528, UnaccountedTime=1.426879, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_81, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/GameplayPlayerController.uasset, AutoPackageBackupDelegate=6.470419, FlushAsyncLoading=0.007663, FlushStreamingFunc=0.082955, BlockTillAllRequestsFinished=0.007663, ResetLoadersForSaveUnMarkAllObjects=0.276845, TagPackageExports=36.280590, BeginCacheForCookedPlatformData=0.007328, SerializeImports=34.090801, GatherLocalizableTextData=23.990393, MarkNames=0.177570, SerializeSummary=0.019990, SerializeNames=0.393782, SerializeGatherableTextData=0.204884, BuildExportMap=0.333816, SortExportsNonSeekfree=5.036216, SortExportsSeekfreeConstructor=0.076957, SortExportsSeekfreeInner=39.065716, SortExportsSeekfree=0.010662, BuildDependencyMap=0.939146, SerializeImportMap=0.025984, SerializeExportMap=0.132259, SerializeDependencyMap=0.030648, SerializeStringAssetReferenceMap=0.003997, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.856201, SerializeExports=48.526150, SerializeBulkData=0.015326, MoveFile=1.865968, UnaccountedTime=1.443867, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_82, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/GameplayPlayerController.uasset, AutoPackageBackupDelegate=4.745375, FlushAsyncLoading=0.007994, FlushStreamingFunc=0.060633, BlockTillAllRequestsFinished=0.007663, ResetLoadersForSaveUnMarkAllObjects=0.175569, TagPackageExports=37.981651, BeginCacheForCookedPlatformData=0.008997, SerializeImports=38.022625, GatherLocalizableTextData=23.970072, MarkNames=0.181898, SerializeSummary=0.018988, SerializeNames=0.395451, SerializeGatherableTextData=0.214878, BuildExportMap=0.357803, SortExportsNonSeekfree=5.481299, SortExportsSeekfreeConstructor=0.098281, SortExportsSeekfreeInner=41.254173, SortExportsSeekfree=0.010993, BuildDependencyMap=0.248861, SerializeImportMap=0.023656, SerializeExportMap=0.130925, SerializeDependencyMap=0.033647, SerializeStringAssetReferenceMap=0.003666, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.452316, SerializeExports=55.170803, SerializeBulkData=0.012327, MoveFile=92.735352, UnaccountedTime=1.448534, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_83, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/GameplayPlayerController.uasset, AutoPackageBackupDelegate=4.220333, FlushAsyncLoading=0.005998, FlushStreamingFunc=0.106275, BlockTillAllRequestsFinished=0.007994, ResetLoadersForSaveUnMarkAllObjects=0.202887, TagPackageExports=49.135811, BeginCacheForCookedPlatformData=0.008330, SerializeImports=44.521366, GatherLocalizableTextData=28.449257, MarkNames=0.180900, SerializeSummary=0.018325, SerializeNames=0.509050, SerializeGatherableTextData=0.363801, BuildExportMap=0.528373, SortExportsNonSeekfree=5.738825, SortExportsSeekfreeConstructor=0.114270, SortExportsSeekfreeInner=46.738472, SortExportsSeekfree=0.009995, BuildDependencyMap=0.975460, SerializeImportMap=0.044640, SerializeExportMap=0.197891, SerializeDependencyMap=0.035647, SerializeStringAssetReferenceMap=0.006665, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.022438, SerializeExports=50.202557, SerializeBulkData=0.012994, MoveFile=1.771022, UnaccountedTime=1.585454, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_84, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/M_Player.uasset, AutoPackageBackupDelegate=0.111606, FlushAsyncLoading=0.005331, FlushStreamingFunc=0.029314, BlockTillAllRequestsFinished=0.004333, ResetLoadersForSaveUnMarkAllObjects=0.203222, TagPackageExports=0.032317, BeginCacheForCookedPlatformData=0.001997, SerializeImports=0.529706, GatherLocalizableTextData=0.258856, MarkNames=0.005998, SerializeSummary=0.011660, SerializeNames=0.016324, SerializeGatherableTextData=0.001002, BuildExportMap=0.016987, SortExportsNonSeekfree=0.006333, SortExportsSeekfreeConstructor=0.066295, SortExportsSeekfreeInner=0.345808, SortExportsSeekfree=0.004664, BuildDependencyMap=0.009328, SerializeImportMap=0.008330, SerializeExportMap=0.006329, SerializeDependencyMap=0.001334, SerializeStringAssetReferenceMap=0.001334, SaveThumbNailsAssetRegistryDataWorldLevelInfo=14.785819, SerializeExports=0.097945, SerializeBulkData=0.006661, MoveFile=1.037762, UnaccountedTime=1.188006, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
MaterialTransactionIdD40C5CA24ED6245311E9C3B0E4438132_0, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_DEV_SL_NoDBuf_EARLYZ37351B5484D7C87FE8754FAA72A406770_Num_SM5__0___TShadowDepthVSForGSVertexShadowDepth_PerspectiveCorrecttrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TBasePassVSFCachedPointIndirectLightingPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_NonPerspectiveCorrecttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthVSVertexShadowDepth_PerspectiveCorrecttrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_PerspectiveCorrecttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedPointIndirectLightingPolicySkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TShadowDepthVSForGSVertexShadowDepth_OutputDepthtrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_OnePassPointLighttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthVSVertexShadowDepth_OutputDepthtrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TBasePassVSFCachedPointIndirectLightingPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedPointIndirectLightingPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicySkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_FLocalVertexFactory5897CEF715AB93237703E35F9ABEBB43E8E477D34224200000000064000040404040404040404040434343444443434343404040404040404040404343434040404044040404040404040404040404343434444434343434040404040404040404043434340404016101010101000424244444444444444424141414341414141413131414141444341444044444444444444414141414141414141434143414141414141414141414131314444414241444444414101010004443414341414141444444434341434444444404444444444444444444444444444444444444444444444444444444444444444444444444404010101010101010101010101010101010101010101010101210440444444232341414141414141414141414121301214141414141414140443434343444144444444444444440101010101010101010101010101301434143424141414244414130331313141444444442500000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000008000000080000000800000008000000080000000800000049000000100000000900000008000000100000001000000010000000260000001800000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000008000000080000000800000008000000080000000800000013000000100000000A0000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D00000008000000DA39A3EE5E6B4B0D3255BFEF95601890AFD807090000000000000000000000000000000000000000, ShaderCompilation=17050.814453, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
